배정번호,건조로 온도 1 Zone_min,건조로 온도 1 Zone_max,건조로 온도 1 Zone_mean,건조로 온도 1 Zone_std,건조로 온도 2 Zone_min,건조로 온도 2 Zone_max,건조로 온도 2 Zone_mean,건조로 온도 2 Zone_std,세정기_min,세정기_max,세정기_mean,세정기_std,소입로 CP 값_min,소입로 CP 값_max,소입로 CP 값_mean,소입로 CP 값_std,소입로 온도 1 Zone_min,소입로 온도 1 Zone_max,소입로 온도 1 Zone_mean,소입로 온도 1 Zone_std,소입로 온도 2 Zone_min,소입로 온도 2 Zone_max,소입로 온도 2 Zone_mean,소입로 온도 2 Zone_std,소입로 온도 3 Zone_min,소입로 온도 3 Zone_max,소입로 온도 3 Zone_mean,소입로 온도 3 Zone_std,소입로 온도 4 Zone_min,소입로 온도 4 Zone_max,소입로 온도 4 Zone_mean,소입로 온도 4 Zone_std,솔트 컨베이어 온도 1 Zone_min,솔트 컨베이어 온도 1 Zone_max,솔트 컨베이어 온도 1 Zone_mean,솔트 컨베이어 온도 1 Zone_std,솔트 컨베이어 온도 2 Zone_min,솔트 컨베이어 온도 2 Zone_max,솔트 컨베이어 온도 2 Zone_mean,솔트 컨베이어 온도 2 Zone_std,솔트조 온도 1 Zone_min,솔트조 온도 1 Zone_max,솔트조 온도 1 Zone_mean,솔트조 온도 1 Zone_std,솔트조 온도 2 Zone_min,솔트조 온도 2 Zone_max,솔트조 온도 2 Zone_mean,솔트조 온도 2 Zone_std,양품수량,불량수량,총수량,불량률,불량단계,불량숫자단계,공정상태
122371,97.9677,102.277,99.99928816023429,0.5397167503590553,98.3128,101.476,100.01137797455115,0.4564035144561498,62.5888,66.1925,64.62148386731279,0.7114305869299657,0.432194,0.474326,0.4501633565161815,0.0035197788460824735,843.738,875.055,858.6539128464353,4.564483592229335,857.343,862.308,859.9792269732254,0.690055945330022,858.677,861.601,859.9919858457678,0.4069345394833311,858.791,861.211,859.9890996746267,0.3199278627462628,268.976,296.822,283.41370219626987,9.449144958937794,268.685,289.908,279.63971451978387,6.451744541513322,331.267,332.35,331.881592424084,0.1446236538556356,331.954,332.926,332.53027671256757,0.1907145289307801,45502,15,45517,0.033,위험,0,1
122460,99.2092,99.6363,99.3702046728972,0.07860056296992508,98.7367,98.9902,98.86379462616823,0.046353543721992796,64.8939,65.1504,65.0102598130841,0.05661240156742418,0.446586,0.452363,0.4497114788732394,0.0013214390413037519,858.775,859.273,858.956891509434,0.11068662276171204,859.691,860.263,860.0429556074766,0.15905307863366014,859.997,860.433,860.2132417061612,0.11910608862516853,860.149,860.41,860.2575308056872,0.06822171661521038,282.083,287.104,284.64516113744077,1.4716428664225525,286.71,288.372,287.69310426540284,0.49079579308046584,331.849,332.103,331.99246948356813,0.04914740303147236,332.496,332.699,332.5867336448598,0.036955614651385194,11551,1,11552,0.009,안정,1,1
123527,97.861,101.981,99.99321414195292,0.3982299524735633,98.4148,101.501,100.01161664025116,0.27755222184005607,65.8542,67.7587,66.88724585845348,0.3726969057624728,0.425687,0.490574,0.45035634789788836,0.004447381443169573,846.699,874.783,858.2688059286868,3.804645527357119,857.498,862.122,859.982429632113,0.6099197410162472,858.765,860.95,859.998807879371,0.3600516901427403,858.908,861.086,859.9897013014721,0.3136521717698718,269.012,297.382,283.7742047710486,9.67724536400372,269.088,290.237,279.7188139687281,6.2931090869721995,331.677,332.499,332.0668086500656,0.12733107814943828,332.454,332.922,332.66743215276296,0.07530717099595101,74714,17,74731,0.023,안정,1,1
123689,98.5707,101.97,100.05684447590012,0.5440032909539927,98.2951,101.487,100.0444782820215,0.5174648077297686,67.5051,68.684,68.18077682022962,0.25630814884990727,0.432371,0.47779,0.45044909030197444,0.004788187651612337,840.924,873.686,857.8531243647452,7.174798219523379,856.966,862.098,860.0089353222996,0.914538011071342,858.987,861.3130000000001,859.9881949324815,0.4857728245622036,859.09,861.143,860.0122808189342,0.35298237612637245,269.175,296.417,283.94957658246227,9.428546268006722,270.45,288.239,279.98588073461093,5.998336064401073,331.544,332.3,331.97412347560976,0.1388592700131626,332.072,332.701,332.38425141776935,0.15951915880881548,14992,2,14994,0.013,안정,1,1
123708,98.1281,101.965,99.98654410601266,0.41258489272728927,97.8706,101.453,99.98091465585442,0.4015311701276107,66.8375,68.6431,67.82921621501336,0.3135606971727627,0.437249,0.465917,0.4503268248615507,0.0031919729566506276,848.942,873.119,858.400258504747,3.619257758511764,857.779,862.136,860.0098745240567,0.5332633282582963,858.657,861.045,860.0127517060627,0.3295388651173455,858.818,861.295,860.0161629660765,0.2714708762642406,269.086,297.233,283.93287616198575,9.523153480572338,268.764,290.865,280.0134823459598,6.403431081692187,331.646,332.444,332.03787995747206,0.11338388918794111,332.348,332.863,332.56576241099685,0.09787538242724562,44758,32,44790,0.071,위험,0,1
124128,98.8129,102.013,100.01737916041529,0.4284982690208647,99.088,101.526,100.03460001200335,0.3071412855828227,67.6633,69.685,68.8968173328532,0.36332923675942774,0.4310135,0.473526,0.4506524264882381,0.004349014256085689,841.294,873.725,857.615427203985,4.872307029537082,856.773,862.189,859.9774678629299,0.7232833850516331,859.005,861.729,859.9864370161436,0.4005380671385061,859.111,861.107,859.9916363199904,0.2948251389679948,269.164,297.331,284.2419685830883,9.642520303322328,270.033,288.561,279.4930190853439,5.717085983641079,331.502,332.458,332.00799327852127,0.1456731357539057,332.207,332.846,332.5669281041829,0.12653062226898917,37826,14,37840,0.037,위험,0,1
124532,98.2506,101.779,99.98919616810946,0.3893513251238991,98.0407,101.364,100.00689563937469,0.38012697959132624,65.347,67.6239,66.68475444294602,0.5083837674918984,0.435232,0.468488,0.45016250466646635,0.003082730325913645,849.973,865.639,858.2027185966591,2.7913692823403378,858.232,861.424,859.9580791242496,0.48591923483802474,859.12,860.965,859.9967889024232,0.31707770788191875,859.006,860.981,859.9956107630733,0.2751971807833791,269.121,296.931,283.72751523904816,9.586024666818691,266.426,290.64,279.6439700060901,6.7239673866550795,331.488,332.313,331.96905546854606,0.11751637713708349,332.048,332.857,332.5990597755155,0.15843603880793933,45497,9,45506,0.02,안정,1,1
124585,97.8707,101.976,100.01650762228331,0.5420061383069527,98.4538,101.53,100.03324338399295,0.39384594891632424,66.1524,67.8105,66.981586063278,0.30155612578081903,0.434007,0.46292,0.4500942709802904,0.003018744259291281,842.772,874.642,858.7548829113924,5.016620701478496,856.802,862.149,860.0037963991075,0.7366814026980973,858.28,861.362,859.9974339470954,0.4466622218975914,858.735,861.305,859.996238831526,0.33355166787014895,269.386,297.447,283.5377096732365,9.497503497592973,269.325,290.72,279.8913954302609,6.716645272946685,331.573,332.391,331.99551707051313,0.10970316351286584,332.295,332.939,332.68203354259623,0.1322237226432573,44336,1,44337,0.002,안정,1,1
124809,98.9061,100.786,99.99967529495976,0.265945231644396,98.2552,100.564,99.9887681867562,0.2629025453804525,65.4118,67.3456,66.36349408453486,0.36804898625833904,0.440524,0.461519,0.45009118568889767,0.0024049513765423284,851.574,865.197,858.7955940168831,2.2715185969982543,858.765,861.216,859.9930729413506,0.36904237981989346,859.18,860.753,859.9954179789702,0.24824493506810538,859.194,860.708,859.9954981734709,0.2125469289356883,269.143,297.319,283.51866856733807,9.575197902044978,270.309,289.171,280.3611941797897,6.151334692648754,331.753,332.299,332.0364097619988,0.0881341557954735,332.502,333.114,332.79479784712623,0.10871918987946642,45430,6,45436,0.013,안정,1,1
124852,97.9985,101.598,100.01285434137738,0.46717967516629316,98.5048,101.345,100.03250532119657,0.31419018962760614,65.9599,67.379,66.68940281808706,0.2818292486040129,0.437771,0.461892,0.4502441134450413,0.0027791603849066037,843.133,874.015,858.4369413887107,5.079348639935583,856.628,862.24,860.0076166519682,0.779099658325983,858.46,861.462,860.0152308370751,0.4518119503986,858.954,861.625,860.0118331462477,0.3563600456008845,269.459,298.054,284.7314415537561,9.698591689602184,270.028,291.251,279.82666435445066,6.654271865852301,331.821,332.35,332.07915337128196,0.07410104540081752,332.44,332.975,332.7459383869157,0.08556320875498996,29348,3,29351,0.01,안정,1,1
124960,99.2579,101.783,100.0719363472143,0.3679879233189749,99.1798,101.291,100.0974525382641,0.2917879990250118,64.5851,66.3241,65.51248653864435,0.3487730450352883,0.290589,0.459655,0.4293213347751687,0.04884049686506708,853.671,874.976,860.232668884875,3.801886452382693,859.114,861.921,860.0404582144895,0.4297022999655814,858.99,860.654,860.0004083087746,0.2653472755315842,858.98,860.542,860.0066183097254,0.2117948971015242,268.686,297.869,284.16602129682445,9.847683958843254,268.344,289.27,279.5872351207454,6.607278918061565,331.288,332.268,331.9432358338087,0.18912209156869417,331.767,332.914,332.5030994961019,0.3594310644411227,23418,5,23423,0.021,안정,1,1
125355,98.4508,101.211,99.99280483537845,0.4779233152190466,98.1667,100.852,100.02799459295261,0.5278560381911213,65.4737,67.2431,66.32975662738427,0.4066324739649507,0.438165,0.462832,0.4502741110436156,0.0036249335575761453,846.895,869.821,858.3676790400972,4.381869056373269,857.667,861.513,859.9619499939239,0.6675773438237288,858.666,861.089,859.9853158342447,0.3920711675899562,859.053,861.189,859.9795985299478,0.3561703922424229,269.438,297.459,283.5227271291459,9.68846733253507,269.088,290.367,279.7709162313206,7.045806727648419,331.696,332.631,332.06012780950067,0.1329688287614056,332.068,332.629,332.3824270263702,0.10601825404485961,14734,6,14740,0.041,위험,0,1
125379,98.1708,101.718,100.00816480939098,0.40179072368838026,97.9144,101.541,100.01085604718736,0.40028317324963336,65.1386,67.9033,66.82979967224547,0.4792984233087395,0.430061,0.468921,0.45014568530485116,0.0033447964589278342,844.399,873.974,859.0729910160154,4.0822020414875215,857.541,861.985,860.004278584877,0.5448769799326428,859.071,861.27,860.0028718881476,0.3258808782835719,858.899,861.12,860.0049584040352,0.2748760709224629,269.454,297.704,284.2656993909951,9.598593916762955,268.974,291.677,280.1353119944212,6.606400316344518,331.727,332.576,332.13098587898935,0.1211419738489837,331.854,332.704,332.37456370144815,0.17296502867086824,89490,58,89548,0.065,위험,0,1
125637,98.1653,102.299,100.02658343576928,0.5433946712837388,97.8799,101.278,99.95905477509118,0.5242084383538433,65.5031,67.5504,66.57177279818993,0.48075116934606243,0.4196,0.470873,0.4499622168039984,0.004054831400018709,845.529,875.986,859.5237890382277,4.942657051211525,856.642,862.646,860.0015095569364,0.8002449366214287,858.839,862.116,859.9993123733622,0.4590130599203748,858.986,861.94,860.0043299000405,0.3311261797260227,269.376,297.52,283.55130089153045,9.577287495579581,269.755,289.986,280.23252971768204,6.705214469099726,331.723,332.469,332.16201793191954,0.12015036284543389,331.796,332.628,332.3547039375929,0.18908485288673316,29926,6,29932,0.02,안정,1,1
125919,98.1306,102.193,100.00466142173006,0.471404979605894,97.9723,101.413,100.010582080951,0.41839247574204735,65.5737,67.7713,66.6962897034343,0.39499163052886643,0.429029,0.476387,0.4502269251580727,0.0035350767268970333,844.315,874.636,859.1681820527668,4.1737941676484756,857.391,862.159,859.9977763290269,0.6212560614128223,858.752,861.48,859.9982860935143,0.3684869750089965,858.989,861.264,859.9954236809726,0.28640981996522014,269.317,297.455,283.6796144966346,9.596336308566292,269.255,291.418,280.10699801874506,6.893161481277722,331.591,332.513,332.1239220646064,0.123878208414356,331.957,332.72,332.4750435168096,0.1443231038675479,59671,48,59719,0.08,위험,0,1
126069,98.5964,101.923,100.03144697251362,0.48128267017191245,98.3146,101.477,100.01468429719142,0.5032166532049727,65.8515,67.7306,66.73457366044751,0.44315641104706033,0.437456,0.46972,0.4501026365597823,0.0028819093697459433,845.08,875.437,859.0182664010624,4.62728428814815,857.522,862.029,860.0144943891102,0.6155784902024636,859.236,861.203,860.028709434338,0.36994427201602276,858.892,861.057,860.0160832946019,0.2711333291114318,269.25,297.555,284.45917789802155,9.560147747405985,268.639,289.997,280.4517223291946,6.830904884509853,331.626,332.48,332.11648668923857,0.14605800088229093,332.012,332.63,332.3608318172764,0.11883897477361467,29953,22,29975,0.073,위험,0,1
126407,97.9946,101.766,99.99245075785275,0.48417717810767674,97.8846,101.384,99.9810082084095,0.49333688192836317,65.724,68.2935,67.24982597307628,0.5921023164629043,0.434515,0.470939,0.45022047351393274,0.003194294725133308,846.35,875.019,859.0028028253282,3.6299628922210574,857.129,862.172,860.0018144694855,0.5717965586621409,858.48,861.44,860.0013268847229,0.3502022169981864,858.731,861.504,860.0048488947981,0.3240111235276269,269.444,297.883,284.6094109523018,9.707984521989598,269.458,291.604,279.99142358318096,6.972146772275874,331.554,332.53,332.0838711897084,0.1413082600036911,332.031,332.734,332.46602482128014,0.14628147277253292,59667,36,59703,0.06,위험,0,1
126519,99.3718,100.9,100.00499578038928,0.24610128368761217,99.6713,101.246,100.05829362053768,0.23857340101990235,65.9995,68.0951,67.25055734170707,0.4814053213328143,0.427905,0.481505,0.4502591281580493,0.004570869463660897,852.266,867.719,858.6761891941527,2.7213187463800113,858.919,861.028,859.9772148733015,0.4175911241943496,859.073,860.723,859.9860498714653,0.26999382397996324,859.057,861.225,859.9863201116498,0.27959607838830164,269.554,297.54,284.3228665540541,9.509166103656352,269.123,291.018,280.574094718672,6.972421441676239,331.787,332.441,332.0926668135742,0.10584519547026712,332.444,332.86,332.64838078448656,0.0841965098276192,30285,14,30299,0.046,위험,0,1
126569,99.2491,101.927,100.02394280613395,0.32588488872952315,99.5944,101.424,100.03499074867517,0.22986243725648273,66.9958,69.6721,68.58815198631939,0.5340475314851119,0.40546,0.479453,0.44917016576464835,0.0075133907443513115,850.453,873.369,859.0724494248985,3.225232164970056,858.373,862.08,860.0007265005449,0.4261151658475706,859.117,861.056,860.0013259406834,0.2669491106436704,859.163,860.919,860.0053184757679,0.25790760789121475,269.792,297.798,284.5423310782877,9.624663820951723,269.727,290.639,280.2222155635735,6.725009201320919,331.536,332.483,332.11985868380503,0.12025300254853614,331.635,332.838,332.5229635980746,0.2596257691832901,59310,20,59330,0.034,위험,0,1
126806,98.6906,101.789,100.00460209271387,0.35022430944064137,98.661,101.298,100.00871861185018,0.30074260141107834,67.9916,70.5223,69.53276385847319,0.5132099467382266,0.380097,0.479829,0.44875194793798606,0.008883682256711043,847.599,872.749,859.4675669805046,3.1641042335141285,858.172,861.632,860.0225556948424,0.39854720843795766,859.28,860.845,860.0050994678675,0.24202541476803177,859.293,861.296,860.0150449754401,0.2480755821244443,269.939,298.072,284.01923841076547,9.574673523339504,270.439,289.873,280.6001025378633,6.362044544022614,331.706,332.611,332.06828474212034,0.12712547904808896,332.128,332.939,332.54075411891114,0.12869168920592372,44828,49,44877,0.109,위험,0,1
127519,99.1828,102.417,100.07903434670116,0.5076015062584944,98.369,101.656,100.0461952593455,0.4806756420741384,65.0773,67.543,66.88070612390068,0.5281814974924909,0.431881,0.470746,0.45045653003750646,0.004620703941248346,847.436,874.785,859.0113755230577,6.151549945336105,857.894,862.009,859.9572568878541,0.8363247137059927,858.721,861.122,859.9899719166559,0.5078770840737292,858.875,861.123,859.9880715425073,0.4239715308282426,269.075,297.101,283.6645728142783,9.613142274110567,270.034,288.872,279.7667210580779,6.237001280341773,331.387,332.186,331.8103288282462,0.15103025160421715,331.82,332.641,332.26898511904767,0.20775797876094954,14965,5,14970,0.033,위험,0,1
127525,98.2351,101.702,100.00461798117495,0.4483916867135895,98.0357,101.381,100.00816752407226,0.38624135914491414,65.4526,67.9485,66.81181786438752,0.5042049599956068,0.431041,0.471344,0.4504531000727784,0.004408506045052553,843.917,873.236,858.7300028851442,3.927916373388286,857.354,862.1,860.0017557202359,0.5947849382165218,858.901,861.252,859.9924523493987,0.3521478466931123,858.801,861.245,859.9928945814673,0.32544063106531834,268.991,296.905,283.68451098068914,9.540584710098639,270.564,288.957,279.7058993427814,6.085889011007189,331.251,332.248,331.8306667658355,0.11508494770241645,331.865,332.996,332.5039233876057,0.15266736101666878,75760,34,75794,0.045,위험,0,1
127639,98.0705,101.454,99.92687601885865,0.6744720113127468,98.1358,101.135,99.86909784107034,0.6439336141737907,66.2318,68.4449,67.49483047821435,0.7503714927793053,0.438294,0.463445,0.45054705235782233,0.004365559272372334,844.303,869.278,856.5435041208791,4.726944288086608,857.628,862.136,859.9697784861364,0.9478887973954706,858.57,861.117,860.0507725799919,0.5369395051844311,858.74,861.356,860.0161735196814,0.4715215328150274,269.293,296.917,283.0989147271133,9.319449011970152,270.292,288.691,279.71179643580393,6.340325542982768,331.455,331.989,331.75997400729335,0.09836649287738627,332.117,332.57,332.3714956486541,0.09918421191259652,10313,6,10319,0.058,위험,0,1
128008,98.1891,102.112,100.00338077944154,0.45764134929228656,97.8866,101.372,99.99916220744741,0.40370017215359266,65.8994,68.0912,67.01681841896023,0.4324978684535637,0.424217,0.479157,0.45048390322027476,0.004317077350485073,843.214,873.498,858.7592754872965,4.251724498929201,856.968,862.329,859.9946390635553,0.6542634144164383,858.714,861.593,859.9972637342804,0.38402248212665946,858.316,861.841,859.9946994527248,0.3525867499531694,269.033,297.436,283.9578377078849,9.586586253657925,269.27,290.717,279.7940613898804,6.4815675110940205,331.366,332.117,331.7727633830151,0.1268655878483005,332.08,332.774,332.49007511586206,0.1223164358358386,89635,27,89662,0.03,안정,1,1
128388,98.0959,101.831,99.99635585918294,0.4752484480223897,98.1472,101.536,100.0065561364013,0.44722324550093157,66.6679,69.2246,68.02273954984071,0.5666103226690822,0.436274,0.468897,0.4503751418064299,0.0034827756808783195,842.983,874.8625,858.8517029087594,4.660912179221086,857.041,862.546,860.0038878072456,0.7211638216776246,858.32,861.475,860.0062870337118,0.39905251104501566,858.582,861.328,860.0055318309899,0.35093259823179607,269.368,298.019,284.20007046917294,9.702692716581856,268.892,291.662,280.2985462405392,6.696160032756672,331.478,332.221,331.85714862841513,0.11149243567705307,332.077,332.845,332.56491959229896,0.15872217695393542,74519,34,74553,0.046,위험,0,1
128795,97.7735,101.819,99.97381338742393,0.6386084450286038,98.1732,101.376,100.00770041298362,0.45699503196349867,65.2014,66.9057,66.16860679414748,0.40334292930926047,0.428065,0.485686,0.4500532945820657,0.005534328336850225,847.903,875.023,859.5362425756917,5.232954192456654,857.399,862.467,860.0006945934194,0.8108235566554023,858.602,861.239,860.0039708103399,0.46513557587127863,858.997,861.189,859.9959449275361,0.36098255698319676,269.387,297.789,283.82767821423397,9.82201100129438,269.152,291.633,280.1789518325366,7.234540050018888,331.639,332.171,331.8867876086956,0.08838225395130854,332.309,332.814,332.6048893638603,0.10074369673502549,14870,55,14925,0.369,위험,0,0
128800,98.383,102.151,100.04012109358496,0.5465124177308929,98.6272,101.529,100.05547846728182,0.43486960269372693,64.4368,67.3237,66.19986910915493,0.5225786935856231,0.424964,0.489656,0.4501552046686853,0.006115276699579604,843.421,874.496,858.7038946553059,5.99914208210342,857.231,862.642,860.0057924794029,0.8739939598341963,858.837,861.515,860.0093984226463,0.4743940477239157,858.743,861.07,860.0066700704225,0.42253694552613436,269.058,297.652,284.7604558833885,9.714674732707067,270.017,290.662,280.062419407084,6.829306792502876,331.378,332.108,331.8272908597986,0.10560403283159357,332.16,332.827,332.55231304133514,0.11799461005379354,29748,66,29814,0.221,위험,0,0
129121,98.3399,101.883,100.0206390825888,0.7109676664981349,98.6627,101.266,99.96644592681334,0.5651232280359235,65.348,66.8667,65.98478494553378,0.4401112143466102,0.443015,0.457626,0.4500739426050969,0.0024483478327554315,854.85,864.993,859.1246649967327,1.8882647893670557,858.295,860.975,860.0570128568316,0.4245728779008493,859.403,861.068,860.1026712791457,0.34743140434710307,859.426,861.417,860.0465782305513,0.2802966635124192,269.133,297.146,283.5634876906318,10.159656855690434,269.185,291.0,281.79951601656137,7.134121597695239,331.492,331.98,331.7389778818915,0.1101866708913475,332.334,332.818,332.55366946199086,0.11183160256845,8412,2,8414,0.024,안정,1,1
129889,98.4529,101.851,100.01359925528745,0.46375401315520187,98.4633,101.39,100.0119227025618,0.3544431866493118,68.0101,71.1415,69.80059706626955,0.8384850945344448,0.437632,0.470198,0.45016081813104986,0.0031617798267137578,849.831,875.538,859.5247515264334,4.030633753944422,857.521,862.473,860.0387805123241,0.6423142806978416,858.883,861.143,860.0215750297884,0.35965987188195797,859.02,860.936,860.0229547587131,0.2619638619420733,269.621,297.279,284.06207398168146,9.531631656254607,270.431,289.753,280.23701396336014,6.239654122591387,331.389,332.174,331.87515773011614,0.09812289399398796,332.14,332.712,332.4902444891272,0.1400154354884622,29700,19,29719,0.064,위험,0,1
130178,98.1382,101.885,100.00091580323553,0.5390006166255281,98.1713,101.421,100.02892879268337,0.5460167330813356,68.4411,70.2268,69.33826291698018,0.3859743664837813,0.437374,0.475061,0.4501373545927674,0.003657603281554173,842.035,873.736,858.9267934913469,5.508436276430672,856.377,862.451,860.0172911545857,0.79292512291501,858.87,861.224,860.0113905003763,0.4036654912640411,858.848,861.1,860.0151433139847,0.3276556482838191,269.984,298.465,284.8162671338099,9.683542702437228,270.034,290.782,280.39565163656886,6.75840459265817,331.414,332.277,331.950362020316,0.15069267100712194,332.011,332.679,332.3771640581891,0.15745486039107354,32107,13,32120,0.04,위험,0,1
130220,99.1501,102.019,100.0363561612936,0.3753524372091634,99.029,101.385,100.03966346933605,0.26599670883316195,66.6364,68.7333,67.89357517487835,0.3937034943552252,0.433308,0.474208,0.45021165651292444,0.003976031582654497,852.006,874.956,859.7781013684745,3.211031384595888,858.842,862.329,860.0199821844907,0.4445379251832462,858.809,860.968,859.9823599847947,0.2753043895239264,858.854,860.692,859.9955383854774,0.21815633420385214,269.571,297.946,284.3969591717776,9.659693629354754,269.284,291.696,280.54691528904664,6.958923841078173,331.041,332.214,331.88213457541195,0.2261050617787044,331.642,332.914,332.5271350228079,0.3404833890621602,45254,7,45261,0.015,안정,1,1
130332,98.7704,102.027,99.99141536677547,0.39276801915114473,98.9659,101.426,100.03805537133285,0.2947203090158665,63.7301,69.2103,67.77169618149803,1.239056889205843,0.432869,0.466137,0.45017133603059456,0.0034628223345509446,844.512,875.342,858.8482932700567,4.049876910467001,857.354,862.384,860.0106862437726,0.6076556918451778,859.05,861.063,860.0024496484101,0.3419476106887791,858.906,860.778,859.9933910195844,0.26637179243467657,269.947,297.943,284.76874020786806,9.488074330822615,270.244,289.963,280.1325773468482,6.597092050207674,331.27,332.1,331.8065402259353,0.1310829793463622,332.012,332.635,332.3736138482024,0.09220497229338712,45333,3,45336,0.007,안정,1,1
130425,97.8726,101.879,99.9831867303054,0.41577255831899645,98.2481,101.488,99.98107890477436,0.3926235306547117,63.4699,68.9404,66.05921845087613,1.5950450817362212,0.436156,0.470797,0.4501292130880772,0.0029889226751900737,848.636,874.83,859.755420393456,3.2578252950267594,857.576,862.465,859.9918092435997,0.5338882797754011,858.574,861.132,859.9984717112719,0.3209442643447264,858.863,861.137,860.0044933310087,0.2410310414163295,269.775,298.117,284.5184892627786,9.576169512458288,270.559,289.898,280.18100675616773,6.306495989971681,330.948,332.199,331.61743729114,0.2324429516143883,331.257,332.71,331.90839313631477,0.46341286742612525,29765,2,29767,0.007,안정,1,1
130868,97.6166,101.859,99.99404180474126,0.45200526789047135,98.284,101.414,100.04569036451696,0.3737950796789256,64.891,69.2219,67.46980522559265,1.1085776041271183,0.430977,0.482531,0.45027431846451876,0.0040803683227562376,846.18,874.742,859.192671620106,3.6670337914216455,857.161,862.208,860.009261101198,0.5745478156477519,858.607,861.246,860.00300476676,0.32703991692189704,858.701,861.457,860.0008811429445,0.28918621896560265,269.647,298.134,284.18278047412696,9.672666523247015,269.376,291.516,280.7072268046493,6.7434818036299475,331.792,332.392,332.1059863879684,0.09340348475731167,332.463,333.092,332.7559844251848,0.12089043520067679,44636,12,44648,0.027,안정,1,1
131033,98.6872,101.925,100.04944530773216,0.38192004396925217,98.5668,101.358,99.96899994242617,0.35371268769013353,62.3061,67.5705,64.88888080776096,1.8821135295937625,0.441586,0.460372,0.45004901206171916,0.00220848418334452,852.048,874.76,860.262596925557,2.8299216745329807,858.75,862.435,860.0073364902988,0.4344451596763353,858.879,861.001,859.9903636860893,0.2598514204808362,858.934,860.603,860.0116923187654,0.19627305442733556,269.292,296.799,283.3468922093626,9.445059487819409,268.487,288.665,278.2213493119134,6.400251411252544,331.09,332.15,331.6080245580699,0.2084169621847808,331.449,332.686,331.9381878562791,0.33392194893784527,15015,3,15018,0.02,안정,1,1
131164,99.0878,102.313,100.00858519956174,0.33022382245395493,98.8398,101.434,100.03636495632846,0.2561454594661448,62.2395,67.1507,65.81123030364688,0.9137798754880979,0.439598,0.462488,0.4501376947148745,0.0022231234524834956,843.134,874.558,859.1629791673188,3.47779352055932,857.034,862.338,859.9978835028957,0.5165328858161962,858.827,861.225,860.0030837872526,0.26942315966326347,858.85,860.992,860.0001684040822,0.20831969480135976,268.964,296.865,283.6755360631104,9.469524774522464,268.157,288.875,279.1846615846977,6.471767913085809,331.406,332.187,331.9430375176084,0.09950535333306007,332.332,332.979,332.7647466270152,0.10631906164309497,75310,15,75325,0.02,안정,1,1
131328,97.9256,101.634,99.99574235487493,0.3739376696738316,98.4388,101.318,99.97062737842282,0.370073033541351,62.0932,68.2688,65.27899697923348,2.02721877144308,0.43796,0.475895,0.4501706994066709,0.0027237691441871496,847.771,873.776,859.6171701551787,2.9326690038692274,857.643,862.021,859.9989108402822,0.4384692005091446,859.096,861.263,860.0014584469212,0.26288901680251914,858.837,861.17,860.0014181734355,0.22746685048509982,269.251,297.373,284.0425414545163,9.55398297617335,268.923,289.099,279.47027725213485,6.416599062980148,331.077,332.27,331.7843434894163,0.2768361824607125,331.688,332.958,332.3601828970052,0.4311567918291616,30392,7,30399,0.023,안정,1,1
131424,98.047,101.89,100.00823932356609,0.48302041072217117,98.2448,101.524,99.97147242051122,0.4079249646351894,64.4236,67.6846,66.55758591801745,0.8230978094336016,0.441946,0.464922,0.45027470421602245,0.0023769016115916656,843.843,874.918,858.6965710333541,4.886189093461703,856.581,862.109,860.0075980361596,0.7672548619841371,858.629,861.392,860.0058618298006,0.40863654607548344,859.157,861.304,859.9940098581671,0.2941287205155866,269.223,296.952,283.82330381078555,9.499317913028586,268.764,288.963,279.40780381078554,6.616100089175145,331.621,332.203,331.95727661315465,0.0996202985056312,332.393,333.047,332.74406413653367,0.13586211609909088,29822,19,29841,0.064,위험,0,1
131711,98.0827,101.973,99.9925991005603,0.5743377129014008,97.9235,101.45,99.97981053310723,0.5229101916357645,65.9121,67.4995,66.80420775525249,0.3683653122688178,0.436128,0.459863,0.4502420332104681,0.002091622001031658,841.297,875.825,859.09049406561,5.743124024921574,855.929,861.97,860.0014098717193,0.881916585066183,858.468,861.671,860.0056860619469,0.47446252422281504,858.956,861.251,860.0009584900096,0.3210433649507384,268.923,297.332,284.0017055809496,9.455047185651894,270.602,289.419,280.46739262017104,6.290531215014203,331.639,332.254,331.99557958566794,0.10620051274773483,332.257,333.09,332.7525632234756,0.15859902100725787,29972,22,29994,0.073,위험,0,0
131758,99.4398,101.96,100.15865591302136,0.5371454995306479,99.4283,101.503,100.07581862919635,0.5128650644559366,64.9,67.1877,66.54527647507629,0.47455933218690327,0.251496,0.455604,0.3583977871312309,0.08561711556507705,859.528,860.455,860.0173397811147,0.09453328839678561,859.603,860.643,860.038177480916,0.16719340562180526,859.583,860.776,860.0558515267176,0.21831566796071283,859.785,860.433,860.0297693384224,0.10025430397675761,269.713,297.938,285.6016051895192,9.335125010471433,270.717,288.829,281.4012119786368,5.994988328377429,331.397,331.912,331.66818578331635,0.08583789739187767,331.857,332.35,332.08442243133265,0.10199532157135231,15006,9,15015,0.06,위험,0,1
